X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
116.606978396924,3.56893486943369,6824412307,node,12,,,yes,,,,pharmacy,74934211,,2019/09/26 02:31:58,,,,3fa4685374bb42f2853417e436a09222,,1,,,,,,,,,,,Levi_John,,,pharmacy,
,,530168231,way,9,,,,,,,clinic,52643014,,2017/10/05 04:31:12,,,,2066475c03fe42a7a84d30a86223cb4e,,1,,,,,,,,,,,HEN TAM,,,,Pustu
,,527470267,way,28,,,,,,,clinic,65152828,Mo-Fr 17:00-20:00,2018/12/04 09:22:05,,,private,cf859700c7bd462a878b167329d836e9,,2,,,,,,,,DKI Jakarta,no,,Adityo,HOT_InAWARESurvey_2017,,clinic,Klinik Pratama Albert Swedzer
107.022998829015,-6.87536013890008,7428862468,node,9,,,,,,,pharmacy,83864723,,2020/04/21 08:15:12,,,,a4ee43e7bef54b76a388d08334a6335a,,1,,,,,,,,,,,dwi fanny wulandari,,,,Apotek Suci
106.882055534591,-6.12880330161246,5070755152,node,18,,,,,,,clinic,52036409,,2017/09/14 12:52:53,,,community,68079a972594451c9f0e68bdfad6f377,,2,,,,,,,,DKI Jakarta,,,gafuri,HOT_InAWARESurvey_2017,,,Posyandu Kenanga
,,794221316,way,9,,,,,,,pharmacy,83850139,,2020/04/21 03:41:08,,,,ee3b3ce4c0e14c368dc2effbf5c4f568,,1,,,,,,,,,,,Fauzan Arif,,,,Apotek Kimia Farma
,,314217234,way,9,,,,,,,clinic,52810555,,2017/10/11 02:56:10,,,,8a37ac6a1e7e407988b6e5cff089d587,,2,,,,,,,,,,,harrymahar,,,,Klinik Yakri
,,239266911,way,15,,,,,,,hospital,28923795,,2015/02/18 03:15:05,yes,,private,4d1bcacd81d24057ae50348a37e2a52c,,5,,,,,,,,,,,vasanthi,,,,RS Elizabeth
106.732244521885,-6.14868576267327,5315753129,node,18,,,,,,,clinic,55174328,,2018/01/05 01:30:58,,,,685f932a3b444f2abff3fca1a25bee1d,,2,Jalan Nurul Amal 24,,,,,,16431,"Cengkareng Timur, West Jakarta",,,Asrul Sani,,,,Bidan Lilis
,,385745290,way,12,,,,,,,doctors,62690135,,2018/09/18 09:17:52,,,,1bcae7ee196546c388061fad8f120345,,2,,,,,,,,,,,sheilaamalia,survey,,,Bidan Mardani
,,603251278,way,9,,,,,,,clinic,60842642,,2018/07/18 16:14:47,,,,d97b61aef9b640f7a9ddf9f97f371b18,,2,,,,,,,,,,,poimapper,,,,Posyandu Wolomage
139.438353339972,-4.48781030773691,5428825502,node,9,,,,,,,clinic,56576475,,2018/02/22 11:15:03,,,,903bf7abb86943ee97ecba7c7b406cf7,,1,,,,,,,,,,,DNCLARK,,,,Rumah Dukunan Bayi
115.08385206075,-2.6342181350351,5172232321,node,6,,,,,,,doctors,52999080,,2017/10/17 02:25:39,,,,7ce2a5f5e1a5407186428886ea174e6d,,1,,,,,,,,,,,OdinMD,,,,
119.825443053484,-3.84216353803134,4205749889,node,9,,,,,,,hospital,39544411,,2016/05/24 20:46:36,,,,4d4fb63312de4bfe9a8538f286c2431b,,1,,,,,,,,,,,Agung Eka Putra D11110282,,,,Puskesdes Lalebata
99.2715792270896,1.37673266780405,4650433440,node,9,,,,,,,pharmacy,45703585,,2017/02/01 01:57:21,,,,d22510a191254d5a9b5b0d61355249f8,,1,,,,,,,,,,,PeZa,,,,Kimia Farma
,,493570780,way,18,,,,,,,clinic,50554977,,2017/07/25 11:23:29,,,community,9e4741d23e0c46b497304119770670f5,,3,,,,,,,,DKI Jakarta,,,gafuri,HOT_InAWARESurvey_2017,,,Posyandu Cempaka RW 04
115.222678924623,-8.79877440322758,4693187489,node,6,,,,,,,pharmacy,46208312,,2017/02/19 07:25:56,,,,dd49b79f06404ff8a11346419db9c6de,,1,,,,,,,,,,,Evgeny Vlasenko,,,,
115.171503466254,-8.7170529427616,3904018993,node,9,,,,,,,pharmacy,36099424,,2015/12/22 07:17:38,,,,74256437698345918926712c200c0342,,1,,,,,,,,,,,chris komang,,,,Royal Farma
106.733293433249,-6.15440071189502,5055940538,node,18,,,,,,,clinic,52135250,,2017/09/18 07:44:21,,,government,8990afbaf87f444abee87467d5074e3d,,2,,,,,,,,DKI Jakarta,,,Dewi Sulistioningrum,HOT_InAWARESurvey_2017,,,Posyandu RW 01
118.464677450724,-8.53946715278596,2054485183,node,9,,,,,,,pharmacy,14189246,,2012/12/07 15:34:58,,,,9669d02bb1004109a1773415aa7a3a48,,1,,,,,,,,,,,Mas Ajhy,,,,Apotik
,,595380114,way,12,,,,,,,doctors,59660894,,2018/06/08 08:41:45,,,,6086ce13790142a6911a557a47e6ff0b,,1,,,,,,,,,,,sheilaamalia,survey,,,dr. Eko Budiono SpPD
,,447625654,way,15,,,,,,,clinic,70640635,,2019/05/26 20:03:02,,,private,3a138c8fb1374e1e8cf11869301e6721,,5,,,,,,,,,,,Farras,,,clinic,Klinik Putra Mulya
107.244365897656,-6.81383956799647,7839654392,node,9,,,,,,,hospital,89851506,24/7,2020/08/24 10:39:08,,,,f0378110fd274480b5900c561bf39056,,1,,,,,,,,,,,Hermawan S,,,,
127.454967487404,0.672843489526059,2305888717,node,9,,,,,,,pharmacy,16147275,,2013/05/16 04:20:02,,,,a5162394519642ddbfa4a24951b773d6,,1,,,,,,,,,,,wawanana,,,,Apotek Achsa
,,794297503,way,9,,,,,,,pharmacy,83867102,,2020/04/21 08:49:15,,,,0ba198834be44336977c7b6c38d4bc89,,1,,,,,,,,,,,Elisabeth S,,,,Apotek Haramay
,,532146669,way,9,,,,,,,clinic,52880197,,2017/10/13 07:36:30,,,,2d8e490afe1742f88ece441dcf102510,,1,,,,,,,,,,,SANTIADHIA,,,,Poliklinik Desa Banyuroto
,,782993726,way,12,,,,,,,hospital,82647886,,2020/03/26 08:13:34,,,private,3492aa3f672b4ea7927ce17421285c85,,2,,,,,,,,,,,Hanif Arafah Mustofa,,,,RS Lira Medika
106.680724064382,-6.30331704025599,6444526717,node,12,,,,,,,doctors,69828560,,2019/05/03 05:53:13,,,,603eba0b41c54daa8453f5cb8a4e3687,,1,,,,,,,,,,,popopopo4321,,,doctor,dr Charlis
,,142928161,way,12,,,,,,,doctors,70932168,,2019/06/04 17:51:19,,,,4faa57d8700349bcbf8bd57a5cfc845d,,2,,,,,,,,,,,mapman44,,,doctor,Klinik Good Year
116.123590688146,-8.68250575536553,6179202887,node,6,,,,,,,hospital,65967515,,2019/01/02 18:44:46,,,,50dc5fdb6e13468bb9dc0cad05adbeac,,1,,,,,,,,,,,Rizqi,,,,
,,375048187,way,15,,,,,,,pharmacy,59463478,,2018/06/01 14:37:48,,,,f40ddb27e4764ce7a00ee0864ef6ea2a,,2,Jalan Gunung Batukaru,,,,,,,Denpasar,,,Falcon07,,,,Kimia Farma
,,530460969,way,18,,,,,,,doctors,67727722,,2019/03/03 03:28:06,,,,20ba3e7b1f8943c295ba3df2c1414ff8,,2,Jl. Sanun No.13,,,,,,55651,Kabupaten Kulon Progo,,,adjuva,,,,Dokter Ambar
,,565693591,way,18,,,,,,,clinic,59625478,,2018/06/07 07:42:39,,,government,54110efc1ddd4859b154c06870116485,,2,,,,,,,,Semarang,,,Qomar Ramadhan,HOT_InAWARESurvey_2018,,,Posyandu Jati Asih III
,,300238088,way,12,goverment,,,,,,hospital,82655176,,2020/03/26 10:35:03,,,,fb20cd32aab74a95a63145407f33357e,,3,,,,,,,,,,,tyr_asd,,,,Puskesmas Gambok
117.152898959052,-0.490685705639549,4659113589,node,6,,,,,,,clinic,45774157,,2017/02/03 10:25:43,,,,3c32cd24cc82485f8d510750af9bc9f6,,1,,,,,,,,,,,Dita Nidya Kartika,,,,
,,481061831,way,9,,,,,,,clinic,51398570,,2017/08/24 08:26:37,,,,b55e5c2a31734a9fb9ef65fce3a342b4,,2,,,,,,,,,,,yunita sari,,,,Klinik Adrimedika
,,498591377,way,25,,,,,,,pharmacy,65148936,Mo-Sa 08:00-21:00,2018/12/04 06:59:05,,,private,a029b44fdfa24873888c4016652bc046,,2,,,,,,,,,no,,sheilaamalia,survey,,pharmacy,Apotek Khanti
,,394514906,way,9,,,,,,,clinic,36871646,,2016/01/29 02:40:28,,,,df24488c00024d10bbd215446db85292,,1,,,,,,,,,,,Muhamad Nahrowi,,,,Kusuma Medical Center
103.97243073382,1.10994792154133,5978916626,node,21,,,,general,,,,63461447,Every 4th weeks in month,2018/10/12 15:10:56,,,,69c8788fa15a48488362354437884be9,,1,Taman Sari,,,,,,,Batam,,,Fadhila Setiawan,,,alternative,Pos Pelayanan Terpadu
122.606171785443,-5.45714094847503,3059293699,node,15,,,no,,,,pharmacy,88961928,,2020/08/05 06:20:31,,,,76aa4492e327415082744539a2f76fb8,,2,,,,,,,,,,,RomEvg,,,pharmacy,Apotek Ujung Lima
109.245788523163,-7.41521773518627,2013668563,node,12,,,,,,,hospital,80608729,,2020/02/05 22:09:24,yes,,,9b802a8ec73b41adbbdedfa4417e5235,,3,,,,,,,,,,,SomeoneElse_Revert,,,,Wijayakusuma Hospital
,,46546065,way,21,,,,,,,hospital,82603345,,2020/03/25 08:22:35,,,private,ed6235259ed841cdb79a89075b4f5da2,,10,,,,,,,,Tangerang Selatan,yes,,Akrimullah,,,hospital,Eka Hospital BSD
,,426505750,way,12,,,,,,,dentist,40247890,,2016/06/24 00:20:30,,,private,76323a28b4f44865baa713fae613ae9f,,2,,,,,,,,,,,wulankhairunisa,,,,Dokter Gigi Ny. Suripatty/Alitonan
,,520271705,way,18,,,,,,,dentist,65152990,Mo-Sa 09:00-20:00,2018/12/04 09:26:22,,,,7af9aad6574a42a5863b2d2b08e4811c,,2,,,,,,,,,,,Fatisya Ilani Yusuf,survey,,dentist,Praktek Dokter Gigi
100.335466368985,1.74757958015627,5645224225,node,6,,,,,,,hospital,59306345,,2018/05/27 05:32:04,,,,dba0aab0b97c46b8814fe497a925a2dc,,1,,,,,,,,,,,EndaLee28,,,,
,,499796753,way,18,,,,,,,clinic,50908552,,2017/08/07 08:05:34,,,government,3451f621d1d04a6d86cd965fac820b38,,2,,,,,,,,DKI Jakarta,,,adam maulana,HOT_InAWARESurvey_2017,,,Posyandu Pepaya II
,,231405385,way,12,,,,,,,hospital,87455742,,2020/07/02 13:03:41,,,,c5a135c155d64cc3af160f289c6a446d,,2,,,,,,,,,,,Miko Jatmiko,,,hospital,Poskesdes
,,582516763,way,12,,,,,,,hospital,58308447,,2018/04/22 12:00:15,,,government,09ba601dd77a4a1f96d5e9c20086fa8c,,1,,,,,,,,,,,MONDY05,,,,RUMAHSAKIT ALIMUDDIN UMAR
,,608995771,way,9,,,,,,,clinic,60843857,,2018/07/18 16:59:40,,,,906ea7d2c35f45d98ef4b8694de94416,,1,,,,,,,,,,,poimapper,,,,Posyandu Ratekalo
106.589264927904,-6.18999957668228,4245874112,node,18,,,,,,,hospital,40053601,,2016/06/16 06:34:48,,,,56f1d8c41aa84abcb4fb05eec8752b6a,,2,Jalan Prabu Siliwangi,,,,,,15133,Banten,,,blueueto,,,,RSIA Bunda Sejati
,,328515343,way,9,,,,,,,clinic,29236068,,2015/03/04 03:43:25,,,,48a6dd70c9444779a773d6587a07683c,,2,,,,,,,,,,,wulankhairunisa,,,,Puskesdes Juglangan
,,405717681,way,12,,,,,,,clinic,62789668,,2018/09/21 09:16:54,,,,85f0ad4fe0f843379b783821e2ef4f9a,,2,,,,,,,,,,,sheilaamalia,survey,,,Klinik Onkologi
,,375735470,way,9,,,,,,,clinic,34702615,,2015/10/17 22:31:34,,,,1f607492f41a406d8b6188d526cac0ec,,1,,,,,,,,,,,Ezagren,,,,Puskesmas Pembantu Bigung Baru
,,356618715,way,15,,,,,,,clinic,75261950,,2019/10/04 06:26:37,,,government,8e3712c04dd34960a22e2408de7fc001,,2,,,,,,,,Timor Tengah Selatan,,,Adhitya Dido,,,,Polindes Kesetnana
,,611543384,way,9,,,,,,,pharmacy,61116781,,2018/07/27 10:47:45,,,,7cab7bc7b3384713b5610c29e4f905d5,,1,,,,,,,,,,,Trisna7,,,,Toko Obat Barokah
,,650636617,way,9,,,,,,,clinic,76084606,,2019/10/23 07:17:44,,,,43f894bb92cb46e88aaf358aa24ee9b6,,2,,,,,,,,,,,yunita sari,,,,dr. Nita
,,185055599,way,12,,,,,,,clinic,70640635,,2019/05/26 20:03:02,,,,4bcb4089d5164da0a0904108bde1b85b,,6,,,,,,,,,,,Farras,,,clinic,TCM Sari Alam
,,518180746,way,18,,,,,,,hospital,82505199,,2020/03/23 05:51:04,,,private,f64b7d6d7bf44714bec497bc50d6e9d5,,2,,,,,,,,DKI Jakarta,,,Elisabeth S,HOT_InAWARESurvey_2017,,,RS Muhammadiyah Taman Puring
110.365515820181,-7.06679350347062,5626186359,node,18,,,,,,,clinic,59258739,,2018/05/25 04:50:23,,,community,a4b546d73ddf4902acf546466ec94ed4,,2,,,,,,,,Semarang,,,endang_p,HOT_InAWARESurvey_2018,,,Posyandu
115.167528683951,-8.68977160813148,5568494741,node,6,,,,,,,pharmacy,58285646,,2018/04/21 09:02:59,,,,f68c41c9802b4cbca33462ddae20b800,,1,,,,,,,,,,,Teina88,,,,
119.004539489418,-9.56146011769684,2540801591,node,9,,,,,,,clinic,19492159,,2013/12/17 03:04:40,,,,44dcaaa8e98b4cf4bf361ff9d941f68a,,2,,,,,,,,,,,3lt0n,,,,Polindes
109.6817224224,-7.39944114939502,4397536789,node,18,,,,,,,clinic,42101155,24/7,2016/09/12 13:29:30,,,,209995db066a4ea5b8444ce4fe3033a6,,1,Jalan Letjend. Suprapto,,,,,,53415,,,,awriel,,73,,
107.577551075031,-6.91157901306508,4327896045,node,18,,,,,,,hospital,41125658,,2016/07/30 11:25:33,,,,c8a33ae8621c4b05a62a4735bfa4aba4,,1,"Jalan Dadali , Garuda, Andir",,,,,,,"Bandung, Jawa Barat",,,yoan tjahjono,,81,,Puskesmas Garuda
106.815221423809,-6.2573131323262,4244018009,node,18,,,,,,,clinic,48449879,,2017/05/06 11:30:47,,,,b302c62a64f042ae9da5edf3fcf5c22e,,2,"Jl. Kemang Utara A,",,,,,,12550,South Jakarta,,,Akrimullah,,,,Wellness Clinic
,,328919794,way,9,,,,,,,clinic,28927682,,2015/02/18 09:23:38,,,,1d5b0c75cfd8419794fecab143d4f43b,,1,,,,,,,,,,,singha pandhu,,,,Polindes Pasarenan
106.794933362453,-6.27689334195858,4978679180,node,12,,,,,,,clinic,50904991,,2017/08/07 05:05:31,,,government,dfdb53b6f3ff4a9eac6da25a8618d81e,,2,,,,,,,,,,,Ms Kiara,,,,Posyandu Mawar
,,616049897,way,18,,,,,,,clinic,74653956,,2019/09/19 06:14:31,,,community,afe80c2ccad34d9a88cf83eb329ab2ad,,2,,,,,,,,,,,VLD101,survey,,clinic,Posyandu Johar IX
,,297374069,way,9,,,,,,,clinic,26194754,,2014/10/19 15:39:29,,,,f17b4c96ecd8457482643669b25fcc5b,,2,,,,,,,,,,,Toriq,,,,Chevron Minas Clinic
116.418857728125,-8.27423993177095,3072940635,node,9,,,,,,,hospital,61026435,,2018/07/24 14:45:07,,,,ff82c3daaa234d1ba5aab73feffedb07,,3,,,,,,,,,,,Sandhi_Wangiyana,,,,Puskesmas Senaru
,,486487319,way,9,,,,,,,doctors,47728274,,2017/04/13 02:59:03,,,,89e690bfb46b43878f8dbb00c19e5102,,1,,,,,,,,,,,buditux,,,,Dr. Gidmaniarti
115.15367121871,-8.81846131448734,6326673387,node,9,,,,,,,pharmacy,67949020,Mo-Su 08:00-22:00,2019/03/09 05:37:19,,,,c77e1819f9c648f7b7c9cf55617046c7,,2,,,,,,,,,,,lollipopsic,,,,
,,507215999,way,18,,,,,,,clinic,50427982,,2017/07/20 10:00:24,,,government,bf04052dc4a7432996d5e5dbfb757140,,3,,,,,,,,DKI Jakarta,,,irwan hidayatullah,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Setu
113.481950670714,-7.15528972099563,6765876085,node,18,,,,,,,hospital,73993035,,2019/09/02 09:35:24,,,,11a7daabe79c4e45b1f1b1511f68332d,,1,Jalan Mandi Laras,,,,,,,Pamekasan,,,Rofiareiv,,,hospital,Rumah Sakit Larasati
96.8452365231159,3.72472729206305,3458699387,node,9,,,,,,,hospital,30254419,,2015/04/16 04:20:22,,,,86b9484408f84a34b431faf3a71d7b39,,1,,,,,,,,,,,gampongmeunasah,,,,PUSKESDES
,,157347072,way,21,,,,,,,clinic,83117826,,2020/04/06 03:21:47,,,government,7f7e7782499c4286a1c3c2a1c1daa047,,7,,,,,,,,DKI Jakarta,,,RomEvg,HOT_InAWARESurvey_2017,,clinic,Puskesmas Petogogan
,,731573871,way,9,,,,,,,clinic,75280100,,2019/10/04 12:00:04,,,,c382e49e3beb4ad78a19cf96658b9191,,1,,,,,,,,,,,Ficky Aditya Romansya,,,,Posyandu Oesusu
116.100694681437,-8.51922636536449,2678339568,node,12,,,,,,,clinic,20630106,,2014/02/18 06:47:48,,,,f9645237379240d68f142e8af576a2e9,,1,,,,,,,,,,,Lucky Cidomo,survey,,,Puskesmas Pembantu Kekait
112.306200073989,-7.60558064690252,2348029784,node,9,,,,,,,doctors,16578178,,2013/06/16 16:36:21,,,,c10f631626eb461eb170ed7a06485616,,1,,,,,,,,,,,Raruku,,,,Dr.Ivan Ubaidillah
123.645387298262,-10.2415107442542,1628664846,node,9,,,,,,,hospital,12115964,,2012/07/05 00:04:28,,,,49a07dfd2a1a476ebdf0773bae2147dc,,2,,,,,,,,,,,berti 0405,,,,PUSTU TUNFEU
106.913359596011,-6.12060764432746,6117514619,node,25,,,,,,,doctors,65182173,Mo-Sa 10:00-22:00,2018/12/05 04:26:16,,,private,47a3b673a5d14769a136f0a4cc1a145f,,1,,,,,,,,,no,,Tri Selasa,survey,,doctor,Praktek Dokter Umum Leleng Melisa
,,237778138,way,9,,,,,,,clinic,18275168,,2013/10/10 05:21:06,,,,c548f41a4ac2410aa6dc674b8481a470,,3,,,,,,,,,,,kebo,,,,Polindes
,,537577328,way,9,,,,,,,doctors,53439822,,2017/11/02 03:32:29,,,,8b521fd51e4442d585013525d946363e,,1,,,,,,,,,,,Aulia Ishmata,,,,BIDAN FITRIYANTI
,,686519093,way,9,,,,,,,clinic,72075807,,2019/07/10 03:16:58,,,,1abe52d191fd4bf1a48d6109d3dbc56b,,2,,,,,,,,,,,SANTIADHIA,,,,Puskesmas Pembantu Desa Putrapingan
101.351213726384,-1.41858200060102,5761371653,node,9,,,,,,,clinic,60728110,,2018/07/15 09:23:23,,,,378e117ecb44453f96cd4fc1109d7159,,1,,,,,,,,,,,Mukhlis Pribadi,,,,Polindes
102.877621158555,-3.2876901657244,6749137728,node,12,,,,,,,hospital,73781346,,2019/08/27 07:25:12,,,,5cb71b037a4e49afa95a35508783f02c,,1,,,,,,,,,,,Ali Rodiansyah,,,hospital,Rumah Sakit Siloam
,,512012482,way,18,,,,,,,clinic,50748394,,2017/08/01 10:48:45,,,private,6794e33b15324ca097a25e5081eb92bd,,1,,,,,,,,DKI Jakarta,,,alifatri,HOT_InAWARESurvey_2017,,,Posyandu Dahlia
,,705062945,way,12,Petrokimia Gresik,,,,,,hospital,72337027,,2019/07/17 08:51:36,,,,36f1536249d042e1bf0917317254f945,,1,,,,,,,,,,,Farras,,,,Rumah Sakit Grha Husada
115.268206824272,-8.52329904829747,6172767276,node,12,,,,,,,dentist,71725634,,2019/06/29 01:20:16,,,,22d5c5439360419092c6382af8d9ad42,,2,,,,,,,,,,,ludofru,,,dentist,Ari Dental
,,783794523,way,15,,,,,,,hospital,82632793,,2020/03/26 00:31:49,,,community,6eb3980f3f8548c99237ec94674c9d9f,,3,,,,,,,,Lamongan,,,Hanif Arafah Mustofa,,,,RS Muhammadiyah Lamongan
116.115104430278,-8.61158714316667,2690664444,node,12,,,,,,,clinic,20783355,,2014/02/26 03:03:41,,,,cc7e04db6e414695a99877e7db43754f,,1,,,,,,,,,,,Lucky Cidomo,survey,,,Poskesdes Pagutan
,,227657491,way,12,,,,,,,clinic,26667589,,2014/11/09 16:55:03,,,government,7f13e11603e44afe854a14233a8f0278,,2,,,,,,,,,,,OberpfÃ¤lzer,,,,Puskesmas Cisandaan
106.854305232478,-6.46668527843065,4785671123,node,6,,,,,,,doctors,47612430,,2017/04/10 07:15:18,,,,98a0428c881c4ee6aace430dca914404,,1,,,,,,,,,,,dkunce,,,,
123.595632740119,-10.1661762101874,1615127545,node,28,,,yes,,,,pharmacy,59521719,08:00-21:00,2018/06/04 03:46:11,,,,17268fe0d9714637b54e5458513c7073,,3,Jalan Cak Doko,,(0380) 831807,,,,,Kupang,,,Irfandi Fauzi,,19,,Apotik Anugrah Farma
,,624368617,way,12,,,,,,,clinic,62448502,,2018/09/10 10:25:57,,,,a741e16c9ead4468966c5a748efce126,,1,,,,,,,,,,,Fatisya Ilani Yusuf,survey,,,Puskesmas Kuta Alam
98.7051875428412,3.59476823029058,4349989880,node,18,,,,,,,pharmacy,76876315,,2019/11/10 18:34:34,,,,7fae02059281425595964753d8d279ff,,2,Jalan Negara,,,,,,,,,,Timothy Smith,,95,pharmacy,Apotek Indah Farma
105.315728869461,-5.11418766877975,2668835662,node,9,,,,,,,doctors,20524182,,2014/02/12 15:20:08,,,,a2f75eaa54164b1faace1ded45d174ed,,1,,,,,,,,,,,kruget,,,,Dr. Saroso R
,,548485578,way,9,,,,,,,clinic,54831573,,2017/12/22 04:11:25,,,,50e6b1d4cc8142c883805dd6106696a0,,1,,,,,,,,,,,Eleonora Easter Henny,,,,PUSKESMAS ENDER
,,540100043,way,18,,,,,,,clinic,53727268,,2017/11/13 01:39:07,,,government,139735d6ced349508051bda3f0e0e840,,1,,,,,,,,Tangerang Selatan,,,adiatmad,survey,,,Posyandu Apel I
,,503233825,way,9,,,,,,,clinic,49817923,,2017/06/25 16:32:42,,,,bf2e90e87def4b1fa2b47099ebb243ce,,1,,,,,,,,,,,everyone_sinks_starco,,,,Klinik Penta Medica
119.024767452528,-3.50375551297,4211805430,node,21,,,,,,,hospital,39617613,,2016/05/28 04:42:38,yes,,,977dcb923bc04397ad4da05733a9451d,,1,Jalan Trans Sulawesi,,,,,,91354,Polewali Mandar,,,WahyudiAbyan,,,,Puskesmas Tinambung
,,485992308,way,21,,,,,,,hospital,71200398,,2019/06/13 03:13:09,,,private,7b872afc228648de9e3587d5f34637cb,,4,,,,,,,,DKI Jakarta,,,Farras,HOT_InAWARESurvey_2017,,hospital,Rumah Sakit Menteng Mitra Afia
,,451645249,way,12,,,,,,,clinic,70640635,,2019/05/26 20:03:26,,,,33a6ac5a24df4e9485075208f9325934,,3,,,,,,,,,,,Farras,,,clinic,Klinik Abdi Mulia
,,278849245,way,15,,,,,,,clinic,61560201,,2018/08/11 08:14:23,,,government,2176b05e27054badb424b59c7fe4be8e,,2,,,,,,,,,,,Dewi Sulistioningrum,survey,,,Posyandu Lansia dan Balita Wirogunan
,,533746456,way,9,,,,,,,doctors,53090694,,2017/10/20 08:11:15,,,,f80fd29d3f5c4f1b8f6bce2cdfd0a0eb,,1,,,,,,,,,,,Aulia Ishmata,,,,DR. SAIFUDIN
109.01656057045,-7.73753711620122,2577906310,node,9,,,,,,,hospital,58468254,,2018/04/27 08:18:28,,,,e74076a5aa4d4ab0a40ce26ae868f882,,2,,,,,,,,,,,Zainab Ramadhanis,,,,POSYANDU PUSPO BAYU X
,,188301717,way,9,,,,,,,clinic,75810694,,2019/10/17 04:47:47,,,,5ecaa768c6924dbcb917c699e10d616f,,2,,,,,,,,,,,Fauzan IRM-ED,,,,POLINDES
,,195869156,way,12,,,,,,,pharmacy,60560664,,2018/07/10 06:13:16,,,private,f49449856afa49acb531b09d1f6c8458,,2,,,,,,,,,,,Dary Setiawan Arif,,,,Kimia Farma
,,507083258,way,9,,,,,,,clinic,52642001,,2017/10/05 02:43:01,,,,8c92a5ab4a314f8793a97eb2199fe762,,2,,,,,,,,,,,Eleonora Easter Henny,,,,Pustu Remu Utra
,,462281653,way,15,,,,,,,clinic,70640635,,2019/05/26 20:03:21,,,government,f2d7046f17ab49259f0bcb6205bb1c63,,5,,,,,,,,,,,Farras,,,clinic,Posyandu Mawar
,,509782590,way,18,,,,,,,hospital,50519182,,2017/07/24 07:36:26,,,private,60278e6407eb4540bf3b9ba66c5f7536,,1,,,,,,,,DKI Jakarta,,,martinmbaihaqi,HOT_InAWARESurvey_2017,,,RSIA Kemang
,,613675846,way,15,,,,,,,clinic,62036129,,2018/08/27 11:02:43,,,community,9b6fa3e64fbc494c8e547987710db676,,2,,,,,,,,,,,poimapper,survey,,,Posyandu Lestari Pokoh I
,,154831851,way,28,,,no,,,,pharmacy,65186034,Mo-Sa 08:00-21:00,2018/12/05 07:16:40,,,private,b9f1864ba1b846cda60d61575b365a74,,3,,,,,,,,,no,,sheilaamalia,survey,,pharmacy,Apotek Warakas Sisma Pharma
,,357025805,way,9,,,,,,,pharmacy,38515900,,2016/04/13 05:35:15,,,,e9f1c8265fdb4d1988fb462f79d4402c,,2,,,,,,,,,,,Ezagren,,,,Apotek Murah Asih
101.362181446687,0.461461698316725,4785845065,node,18,,,,,,,clinic,47615541,,2017/04/10 09:03:55,,,,88466305f4614f23a993b297e320efcf,,1,Jalan Raya Pekanbaru - Bangkinang,,,,,,28291,Pekanbaru,,,chayorona,,,,klinik Tsabita
,,500651387,way,18,,,,,,,clinic,49554037,,2017/06/15 09:36:24,,,community,c6e975c69c53499fa4ca69b8efa1e924,,1,,,,,,,,DKI Jakarta,,,IwanHr,HOT_InAWARESurvey_2017,,,Posyandu Dahlia I
112.147769363516,-8.09961001994947,1921006913,node,9,,,,,,,hospital,13163884,,2012/09/18 23:58:04,,,,9082c3238c0b41f19032038d09b25d34,,1,,,,,,,,,,,dieant,,,,RS SYuada Haji
,,193309259,way,9,,,Klinik Mata Axis,,,,pharmacy,14072888,,2012/11/28 12:52:40,,,,2a3328c7c2e445a98b21f4bf89ed00e0,,1,,,,,,,,,,,masykur,,,,
109.135395337968,-6.88503453154294,3677535480,node,9,,,,,,,hospital,33048818,,2015/08/02 13:16:13,,,,e6f38c36b93e43499f3592e260573838,,1,,,,,,,,,,,stwn,,,,RS Kardinah
101.394206687056,-2.06497710662191,4533882703,node,12,,,,,,,clinic,44113335,,2016/12/02 12:42:22,,,,e307b8e4f63b41f5a2bd49074c78a94f,,1,,,,,,,,Sungai Penuh,,,ranra putra,,,,Klinik Bersalin Budi Setia
,,510968265,way,18,,,,,,,hospital,82807794,,2020/03/30 07:05:13,,,private,d41deaffa17d4b5bbd095b5eb1843d99,,4,,,,,,,,DKI Jakarta,,,Hanif Arafah Mustofa,HOT_InAWARESurvey_2017,,,Rumah Sakit Marinir Cilandak
106.971175449531,-6.91724006664944,6377823299,node,6,,,,,,,clinic,68784267,,2019/04/02 09:21:29,,,,16112c415583470b92d9115ba55c6c59,,1,,,,,,,,,,,Hermawan S,,,,
,,151309946,way,9,,,,,,,hospital,21987703,,2014/04/27 21:11:24,,,,bba34074f99442eca24852072231785e,,2,,,,,,,,,,,dawnbreak,,,,Pustu
,,201075148,way,12,,,,,,,clinic,50709129,,2017/07/31 06:24:01,,,government,4dda660aad754f5db226fc337aca3c8c,,2,,,,,,,,,,,yunita sari,,,,Puskesmas Ransiki
